Subscriber_ID,Subscriber_name,Subscriber_phone,Subscriber_email,Subscriber_address,Subscriber_type,Subscriber_registration_date,Subscriber_network_name,Subscriber_network_ID,Subscriber_expiry_date,Associated_NID_NUM,Subscriber_user_gender,Subscriber_user_age,Subscriber_user_age_group,Region,City,Subscriber_registration_date_ID,Subscriber_expiry_date_Foreign_ID
c62397c2-b78d-4857-b995-58ebf1290aac,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
50183a3c-bd82-4c1f-b9dc-0e6a5891a553,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
e921239b-76fe-4167-9450-3f54f644b567,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
d99452a5-caad-4657-bdae-c7a6d42f26f2,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
f8301de6-1183-4476-8678-ff6449a659a0,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
04d5492b-2156-4981-a745-9339af94e690,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
479cf334-6676-4da3-a53a-c6de0675cbe5,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
8331d278-ee44-408f-bc88-04ace0e2264e,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
0a474e35-9ba6-4767-820f-82eb63b58716,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
3de33511-d6fc-4d59-903a-9702ea89bb59,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
e536301e-970e-4c99-b643-4ded836da048,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ccace5e5-66ec-481f-9420-e2fdc7e4993d,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
75160f36-c891-4e5b-a8ed-00e02c2b44b5,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
b5f044bd-3af8-4b41-801f-ea2f8db6c406,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
a9ad56c5-d1ac-42bf-8b03-ba46cffaf1e1,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
5b92b9fe-9a51-4d1f-82a5-1bbc864b37b9,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
29597f1a-3db4-4fb8-be01-2a24b7c407d6,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
31412c26-1488-4298-baec-db04c3747fbd,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
54dc8477-067e-449b-a190-4198be933faf,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
c8f4b519-a2a1-4bd8-812c-e9637e4e2e48,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
7dbc0271-45f1-47a0-a635-dfa1e8f889f8,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
63c2dde7-2478-4c90-967e-ad18890c2c38,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
2409840b-237d-4416-8bfb-fdd85a8c190a,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
52b2825e-d345-474c-b4cd-600d53bf6e98,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
872de086-04a2-4567-ab66-24d63d6b747a,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
77bc8e14-bccd-4273-b3af-ffbed2e81469,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
3a58bd99-b393-4376-9510-1707fef8f2a3,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
5a41e169-14c6-406d-abe4-66acd934c2cb,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
2df45b83-8d89-4715-8e8c-fb9572d97143,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
317aec3c-7204-4c02-b819-277948136e88,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
134e7c44-0f7d-4415-b18b-5a893ad7d2eb,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
08730c38-7c80-44e5-be54-cb94307fa76c,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
aef7340c-930f-496c-a7be-740d4e4449c2,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ffc9bf62-78ba-4e1d-88bf-cde1655da46c,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
0d527079-7068-4114-b601-e1e7cc62878f,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
50429e2e-80a8-46fd-9f8b-85ec5417dffe,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
0d98a73a-48de-4290-9702-81e11f7507f5,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
aafdfe3a-66b1-4382-bede-68ed14c41e17,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
5eb839d9-b71e-4b30-828a-1988d09d1599,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ce8ace7c-87e2-487c-b47a-81b216ad616c,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
4aa13be7-b242-4124-b77f-2e8fc590dce1,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
27405efa-76d1-413c-acca-909fee9de1a8,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
c798b05f-e32b-4957-b613-fb3aa271e1bd,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
ead3ecd8-ad42-48cb-998e-98a15b6b6548,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
07e1b2bd-4a97-42f3-98c4-2efe3973b1a2,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
70c743e9-8368-4096-ba5e-3e62b926a266,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
21af13f0-8d07-448f-9afb-212800b48ca4,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
eeec3a5d-d8af-4b3d-8ecc-164c9db06927,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
8c99ddf0-42a7-40ef-a4fb-37c4b4d65e8a,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
65cdb820-0d01-4082-8db1-a0645bb205da,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
1e926d45-be14-428f-af73-c250566e554a,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
c8b4b709-7d9c-4a31-9622-6ca3b8744152,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
71b392b1-feac-488d-afa3-1f174bdd19dd,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
5953ca1f-82a2-4474-9aa4-256ec2aa3347,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
44101a08-aaba-4e2e-8127-42e2377c3534,dummy_Subscriber_name,dummy_Subscriber_phone,dummy_Subscriber_email,dummy_Subscriber_address,dummy_Subscriber_type,dummy_Subscriber_registration_date,dummy_Subscriber_network_name,dummy_Subscriber_network_ID,dummy_Subscriber_expiry_date,dummy_Associated_NID_NUM,dummy_Subscriber_user_gender,0,dummy_Subscriber_user_age_group,dummy_Region,dummy_City,dummy_Subscriber_registration_date_ID,dummy_Subscriber_expiry_date_Foreign_ID
